iid,gender,match,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,tmp_att,tmp_sin,tmp_int,tmp_fun,tmp_amb,tmp_sha,tmp2_attr,tmp2_sinc,tmp2_intel,tmp2_fun,tmp2_amb,tmp2_shar,tmp2_like,condtn,round,int_corr,age_o,age,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1
187,1.0,0.0,8.0,9.0,10.0,7.0,7.0,16.98,16.98,18.87,16.98,13.21,16.98,5.0,6.0,6.5,5.5,6.5,5.0,5.0,1.0,10.0,0.0050000000000000044,26.0,23.0,17.545,19.740000000000002,17.240000000000002,19.740000000000002,14.435,11.295,8.0,8.0,7.0,7.0,6.5,6.0,24.34,18.025,14.08,20.59,14.145,8.815,7.0,8.0,8.0,8.0,8.0
188,1.0,0.0,7.0,5.0,10.0,7.0,10.0,15.56,11.11,22.22,15.56,20.0,15.56,3.5,6.5,6.5,5.0,5.5,4.0,4.0,1.0,10.0,0.09,21.0,23.0,17.545,19.740000000000002,17.240000000000002,19.740000000000002,14.435,11.295,8.0,8.0,7.0,7.0,6.5,6.0,24.34,18.025,14.08,20.59,14.145,8.815,7.0,8.0,8.0,8.0,8.0
189,1.0,0.0,8.0,8.0,8.0,8.0,9.0,16.98,16.98,16.98,16.98,16.98,15.09,4.0,7.0,7.0,6.0,6.0,7.0,7.0,1.0,10.0,0.1,27.0,23.0,12.24,20.41,16.33,14.29,20.41,16.33,10.0,5.0,6.0,7.0,8.0,6.0,22.22,11.11,13.33,20.0,17.78,15.56,7.0,8.0,8.0,8.0,8.0
190,1.0,0.0,7.0,7.0,7.0,7.0,7.0,15.56,20.0,20.0,20.0,13.33,11.11,6.5,7.0,7.0,8.5,8.5,6.0,8.0,1.0,10.0,0.105,25.0,23.0,17.545,19.740000000000002,17.240000000000002,19.740000000000002,14.435,11.295,8.0,8.0,7.0,7.0,6.5,6.0,24.34,18.025,14.08,20.59,14.145,8.815,7.0,8.0,8.0,8.0,8.0
191,1.0,0.0,7.0,7.0,7.0,6.0,8.0,20.45,20.45,20.45,18.18,18.18,2.27,7.0,7.0,7.0,6.5,7.5,7.0,7.0,1.0,10.0,0.28500000000000003,28.0,23.0,17.545,19.740000000000002,17.240000000000002,19.740000000000002,14.435,11.295,8.0,8.0,7.0,7.0,6.5,6.0,24.34,18.025,14.08,20.59,14.145,8.815,7.0,8.0,8.0,8.0,8.0
192,1.0,0.0,7.0,10.0,9.0,9.0,10.0,19.57,19.57,15.22,17.39,15.22,13.04,7.5,7.5,8.0,8.0,8.0,7.5,7.5,1.0,10.0,0.195,24.0,23.0,17.545,19.740000000000002,17.240000000000002,19.740000000000002,14.435,11.295,8.0,8.0,7.0,7.0,6.5,6.0,24.34,18.025,14.08,20.59,14.145,8.815,7.0,8.0,8.0,8.0,8.0
193,1.0,0.0,7.0,9.0,10.0,5.0,7.0,20.93,16.28,23.26,16.28,11.63,11.63,6.75,7.0,7.25,7.0,6.75,6.0,7.0,1.0,10.0,0.2975,25.0,29.0,13.29,20.0625,17.735,17.67,15.142500000000002,16.1025,8.25,7.5,6.75,8.0,5.5,7.25,19.2875,16.445,13.572500000000002,19.925,13.6275,17.137500000000003,7.0,8.0,8.0,8.0,8.0
194,0.0,0.0,9.0,10.0,10.0,8.0,10.0,16.0,16.0,20.0,16.0,18.0,14.0,4.3076923076923075,6.153846153846154,5.923076923076923,4.6923076923076925,5.153846153846154,4.461538461538462,4.6923076923076925,2.0,20.0,-4.270088556250602e-18,24.0,27.923076923076923,18.107692307692307,17.161538461538463,19.76923076923077,18.175384615384615,11.637692307692307,15.149999999999999,9.692307692307692,6.153846153846154,6.076923076923077,8.076923076923077,4.769230769230769,6.153846153846154,18.12,17.247692307692308,15.713846153846154,17.85153846153846,16.606923076923074,14.467692307692307,7.0,8.0,8.0,8.0,8.0
195,0.0,0.15384615384615385,9.0,8.0,10.0,10.0,8.0,15.379999999999999,19.23,19.23,19.23,13.46,13.46,6.846153846153846,6.6923076923076925,7.461538461538462,6.769230769230769,5.769230769230769,5.461538461538462,6.384615384615385,2.0,20.0,0.09923076923076923,27.0,27.923076923076923,18.107692307692307,17.161538461538463,19.76923076923077,18.175384615384615,11.637692307692307,15.149999999999999,9.692307692307692,6.153846153846154,6.076923076923077,8.076923076923077,4.769230769230769,6.153846153846154,18.12,17.247692307692308,15.713846153846154,17.85153846153846,16.606923076923074,14.467692307692307,7.0,8.0,8.0,8.0,8.0
196,0.0,0.0,9.0,9.0,9.0,9.0,9.0,17.65,17.65,17.65,15.69,15.69,15.69,6.0,7.0,5.75,4.5,4.5,4.5,5.0,2.0,20.0,0.09000000000000001,25.0,26.5,14.49,18.9625,19.67,16.61,15.045,15.2225,8.5,6.0,5.25,8.75,4.25,7.25,14.175,18.2825,17.6,18.7825,15.165000000000001,15.9975,7.0,8.0,8.0,8.0,8.0
197,0.0,0.0,7.0,8.0,9.0,9.0,7.0,14.0,18.0,20.0,18.0,16.0,14.0,8.0,8.0,7.0,8.0,9.0,10.0,9.0,2.0,20.0,0.1,24.0,25.0,16.67,16.67,16.67,16.67,14.81,18.52,9.0,8.0,8.0,9.0,9.0,10.0,15.38,15.38,15.38,17.31,17.31,19.23,7.0,8.0,8.0,8.0,8.0
198,0.0,0.0,7.0,9.0,9.0,7.0,7.0,15.38,19.23,17.31,19.23,9.62,19.23,4.5,7.25,6.5,5.0,7.0,4.25,4.5,2.0,20.0,0.037500000000000006,23.0,26.5,14.49,18.9625,19.67,16.61,15.045,15.2225,8.5,6.0,5.25,8.75,4.25,7.25,14.175,18.2825,17.6,18.7825,15.165000000000001,15.9975,7.0,8.0,8.0,8.0,8.0
199,0.0,0.23076923076923078,9.0,7.0,9.0,7.0,9.0,17.5,17.5,20.0,12.5,20.0,12.5,7.384615384615385,5.846153846153846,6.6923076923076925,6.076923076923077,5.846153846153846,6.076923076923077,6.615384615384615,2.0,20.0,0.37,30.0,27.923076923076923,18.107692307692307,17.161538461538463,19.76923076923077,18.175384615384615,11.637692307692307,15.149999999999999,9.692307692307692,6.153846153846154,6.076923076923077,8.076923076923077,4.769230769230769,6.153846153846154,18.12,17.247692307692308,15.713846153846154,17.85153846153846,16.606923076923074,14.467692307692307,7.0,8.0,8.0,8.0,8.0
200,0.0,0.23076923076923078,8.0,10.0,8.0,8.0,8.0,13.21,18.87,18.87,16.98,16.98,15.09,7.6923076923076925,6.923076923076923,6.923076923076923,6.769230769230769,7.076923076923077,5.846153846153846,6.923076923076923,2.0,20.0,0.43076923076923074,25.0,27.923076923076923,18.107692307692307,17.161538461538463,19.76923076923077,18.175384615384615,11.637692307692307,15.149999999999999,9.692307692307692,6.153846153846154,6.076923076923077,8.076923076923077,4.769230769230769,6.153846153846154,18.12,17.247692307692308,15.713846153846154,17.85153846153846,16.606923076923074,14.467692307692307,7.0,8.0,8.0,8.0,8.0
201,0.0,0.07692307692307693,7.0,8.0,9.0,9.0,8.0,15.379999999999999,17.31,17.31,17.31,17.31,15.379999999999999,6.538461538461538,7.153846153846154,7.076923076923077,6.230769230769231,5.769230769230769,5.384615384615385,6.0,2.0,20.0,-0.1223076923076923,25.0,27.923076923076923,18.107692307692307,17.161538461538463,19.76923076923077,18.175384615384615,11.637692307692307,15.149999999999999,9.692307692307692,6.153846153846154,6.076923076923077,8.076923076923077,4.769230769230769,6.153846153846154,18.12,17.247692307692308,15.713846153846154,17.85153846153846,16.606923076923074,14.467692307692307,7.0,8.0,8.0,8.0,8.0
202,0.0,0.07692307692307693,7.0,10.0,10.0,9.0,8.0,15.379999999999999,19.23,19.23,19.23,15.379999999999999,11.54,5.769230769230769,6.769230769230769,7.769230769230769,6.230769230769231,6.384615384615385,5.153846153846154,5.538461538461538,2.0,20.0,0.19230769230769232,22.0,27.923076923076923,18.107692307692307,17.161538461538463,19.76923076923077,18.175384615384615,11.637692307692307,15.149999999999999,9.692307692307692,6.153846153846154,6.076923076923077,8.076923076923077,4.769230769230769,6.153846153846154,18.12,17.247692307692308,15.713846153846154,17.85153846153846,16.606923076923074,14.467692307692307,7.0,8.0,8.0,8.0,8.0
203,0.0,0.0,9.0,8.0,10.0,9.0,7.0,16.0,20.0,18.0,20.0,18.0,8.0,6.923076923076923,7.384615384615385,8.076923076923077,6.615384615384615,6.153846153846154,5.538461538461538,6.615384615384615,2.0,20.0,0.07076923076923076,22.0,27.923076923076923,18.107692307692307,17.161538461538463,19.76923076923077,18.175384615384615,11.637692307692307,15.149999999999999,9.692307692307692,6.153846153846154,6.076923076923077,8.076923076923077,4.769230769230769,6.153846153846154,18.12,17.247692307692308,15.713846153846154,17.85153846153846,16.606923076923074,14.467692307692307,7.0,8.0,8.0,8.0,8.0
204,0.0,0.0,9.0,5.0,10.0,9.0,10.0,19.61,15.69,17.65,15.69,17.65,13.73,5.6923076923076925,5.923076923076923,6.384615384615385,6.076923076923077,6.615384615384615,4.384615384615385,5.0,2.0,20.0,0.23692307692307693,26.0,27.923076923076923,18.107692307692307,17.161538461538463,19.76923076923077,18.175384615384615,11.637692307692307,15.149999999999999,9.692307692307692,6.153846153846154,6.076923076923077,8.076923076923077,4.769230769230769,6.153846153846154,18.12,17.247692307692308,15.713846153846154,17.85153846153846,16.606923076923074,14.467692307692307,7.0,8.0,8.0,8.0,8.0
205,0.0,0.0,7.0,8.0,10.0,9.0,5.0,15.379999999999999,17.31,19.23,19.23,11.54,17.31,6.076923076923077,6.461538461538462,6.615384615384615,5.923076923076923,5.384615384615385,5.076923076923077,5.769230769230769,2.0,20.0,0.4653846153846154,23.0,27.923076923076923,18.107692307692307,17.161538461538463,19.76923076923077,18.175384615384615,11.637692307692307,15.149999999999999,9.692307692307692,6.153846153846154,6.076923076923077,8.076923076923077,4.769230769230769,6.153846153846154,18.12,17.247692307692308,15.713846153846154,17.85153846153846,16.606923076923074,14.467692307692307,7.0,8.0,8.0,8.0,8.0
207,0.0,0.23076923076923078,8.0,8.0,8.0,10.0,9.0,17.31,13.46,17.31,19.23,19.23,13.46,8.538461538461538,6.6923076923076925,7.0,8.0,6.461538461538462,6.153846153846154,7.538461538461538,2.0,20.0,-0.07692307692307693,23.0,27.923076923076923,18.107692307692307,17.161538461538463,19.76923076923077,18.175384615384615,11.637692307692307,15.149999999999999,9.692307692307692,6.153846153846154,6.076923076923077,8.076923076923077,4.769230769230769,6.153846153846154,18.12,17.247692307692308,15.713846153846154,17.85153846153846,16.606923076923074,14.467692307692307,7.0,8.0,8.0,8.0,8.0
210,0.0,0.15384615384615385,8.0,8.0,9.0,6.0,9.0,20.0,15.56,20.0,15.56,11.110000000000001,17.78,5.846153846153846,7.153846153846154,7.6923076923076925,6.3076923076923075,6.153846153846154,6.0,6.6923076923076925,2.0,20.0,0.39076923076923076,29.0,27.923076923076923,18.107692307692307,17.161538461538463,19.76923076923077,18.175384615384615,11.637692307692307,15.149999999999999,9.692307692307692,6.153846153846154,6.076923076923077,8.076923076923077,4.769230769230769,6.153846153846154,18.12,17.247692307692308,15.713846153846154,17.85153846153846,16.606923076923074,14.467692307692307,7.0,8.0,8.0,8.0,8.0
211,0.0,0.15384615384615385,7.0,9.0,9.0,9.0,9.0,16.36,16.36,18.18,18.18,16.36,14.55,7.153846153846154,6.384615384615385,6.769230769230769,5.615384615384615,6.230769230769231,5.461538461538462,6.0,2.0,20.0,0.057692307692307696,28.0,27.923076923076923,18.107692307692307,17.161538461538463,19.76923076923077,18.175384615384615,11.637692307692307,15.149999999999999,9.692307692307692,6.153846153846154,6.076923076923077,8.076923076923077,4.769230769230769,6.153846153846154,18.12,17.247692307692308,15.713846153846154,17.85153846153846,16.606923076923074,14.467692307692307,7.0,8.0,8.0,8.0,8.0
212,0.0,0.5,7.0,9.0,8.0,7.0,9.0,14.29,18.37,18.37,16.33,18.37,14.29,4.5,6.5,6.0,6.5,6.0,7.0,5.5,2.0,20.0,0.21,27.0,29.0,16.655,17.82,18.985,18.985,11.46,16.11,8.5,4.5,4.0,7.0,7.0,7.5,18.845,12.995000000000001,17.71,18.845,16.325,15.27,7.0,8.0,8.0,8.0,8.0
213,0.0,0.0,8.0,10.0,9.0,9.0,9.0,15.52,17.24,17.24,17.24,17.24,15.52,7.0,7.0,7.5,7.0,7.0,6.5,7.0,2.0,20.0,0.21500000000000002,25.0,29.0,16.655,17.82,18.985,18.985,11.46,16.11,8.5,4.5,4.0,7.0,7.0,7.5,18.845,12.995000000000001,17.71,18.845,16.325,15.27,7.0,8.0,8.0,8.0,8.0
214,1.0,0.08333333333333333,8.0,10.0,9.0,10.0,8.0,17.02,21.28,17.02,21.28,14.89,8.51,5.666666666666667,7.75,8.083333333333334,6.5,7.5,5.583333333333333,6.75,2.0,20.0,0.2541666666666667,23.0,25.333333333333332,16.459166666666665,17.21,18.750833333333333,17.42833333333333,16.25166666666667,13.9,8.0,7.666666666666667,7.166666666666667,8.25,7.416666666666667,7.0,22.8225,15.540833333333333,13.524166666666666,20.1125,11.9225,16.0825,7.0,8.0,8.0,8.0,8.0
215,1.0,0.0,7.0,8.0,9.0,9.0,9.0,14.89,19.15,21.28,19.15,14.89,10.64,4.5,5.5,6.0,6.0,6.5,5.0,6.0,2.0,20.0,-0.37,26.0,24.0,16.515,18.439999999999998,17.479999999999997,17.46,12.655,17.46,8.5,8.5,8.0,8.0,8.0,8.0,22.195,18.35,14.745000000000001,16.025000000000002,14.98,13.7,7.0,8.0,8.0,8.0,8.0
216,1.0,0.0,5.0,10.0,9.0,9.0,10.0,7.5,17.5,20.0,22.5,12.5,20.0,3.0,7.0,6.833333333333333,5.916666666666667,7.083333333333333,4.75,4.666666666666667,2.0,20.0,0.1175,27.0,25.333333333333332,16.459166666666665,17.21,18.750833333333333,17.42833333333333,16.25166666666667,13.9,8.0,7.666666666666667,7.166666666666667,8.25,7.416666666666667,7.0,22.8225,15.540833333333333,13.524166666666666,20.1125,11.9225,16.0825,7.0,8.0,8.0,8.0,8.0
217,1.0,0.3333333333333333,7.0,10.0,10.0,7.0,10.0,21.28,17.02,21.28,12.770000000000001,6.38,21.28,8.333333333333334,8.0,9.583333333333334,6.916666666666667,9.25,6.583333333333333,6.833333333333333,2.0,20.0,0.08166666666666667,26.0,25.333333333333332,16.459166666666665,17.21,18.750833333333333,17.42833333333333,16.25166666666667,13.9,8.0,7.666666666666667,7.166666666666667,8.25,7.416666666666667,7.0,22.8225,15.540833333333333,13.524166666666666,20.1125,11.9225,16.0825,7.0,8.0,8.0,8.0,8.0
218,1.0,0.0,7.0,6.0,10.0,3.0,10.0,20.51,5.13,23.08,12.82,17.95,20.51,5.333333333333333,8.083333333333334,8.833333333333334,5.166666666666667,8.5,5.083333333333333,5.333333333333333,2.0,20.0,0.16416666666666666,24.0,25.333333333333332,16.459166666666665,17.21,18.750833333333333,17.42833333333333,16.25166666666667,13.9,8.0,7.666666666666667,7.166666666666667,8.25,7.416666666666667,7.0,22.8225,15.540833333333333,13.524166666666666,20.1125,11.9225,16.0825,7.0,8.0,8.0,8.0,8.0
219,1.0,0.25,7.0,7.0,9.0,6.0,6.0,16.28,16.28,18.6,16.28,16.28,16.28,7.75,8.333333333333334,8.166666666666666,8.083333333333334,7.75,6.916666666666667,7.416666666666667,2.0,20.0,0.30083333333333334,26.0,25.333333333333332,16.459166666666665,17.21,18.750833333333333,17.42833333333333,16.25166666666667,13.9,8.0,7.666666666666667,7.166666666666667,8.25,7.416666666666667,7.0,22.8225,15.540833333333333,13.524166666666666,20.1125,11.9225,16.0825,7.0,8.0,8.0,8.0,8.0
220,1.0,0.0,10.0,10.0,10.0,10.0,10.0,16.67,16.67,16.67,16.67,14.81,18.52,7.0,7.0,7.0,7.0,7.0,5.0,4.0,2.0,20.0,0.1,25.0,24.0,14.0,18.0,20.0,18.0,16.0,14.0,9.0,6.0,9.0,9.0,7.0,6.0,23.81,14.29,19.05,16.67,14.29,11.9,7.0,8.0,8.0,8.0,8.0
221,1.0,0.0,7.0,9.0,9.0,7.0,9.0,15.56,17.78,17.78,17.78,17.78,13.33,3.0,5.5,5.0,3.5,4.0,5.5,3.0,2.0,20.0,0.1,27.0,24.0,16.515,18.439999999999998,17.479999999999997,17.46,12.655,17.46,8.5,8.5,8.0,8.0,8.0,8.0,22.195,18.35,14.745000000000001,16.025000000000002,14.98,13.7,7.0,8.0,8.0,8.0,8.0
222,1.0,0.0,4.0,9.0,9.0,7.0,4.0,9.52,19.05,23.81,19.05,4.76,23.81,2.5,7.666666666666667,8.583333333333334,3.6666666666666665,6.166666666666667,4.166666666666667,4.333333333333333,2.0,20.0,0.13416666666666668,27.0,25.333333333333332,16.459166666666665,17.21,18.750833333333333,17.42833333333333,16.25166666666667,13.9,8.0,7.666666666666667,7.166666666666667,8.25,7.416666666666667,7.0,22.8225,15.540833333333333,13.524166666666666,20.1125,11.9225,16.0825,7.0,8.0,8.0,8.0,8.0
223,1.0,0.0,7.0,8.0,9.0,7.0,6.0,17.39,17.39,19.57,19.57,10.87,15.22,5.25,8.666666666666666,8.416666666666666,5.5,7.916666666666667,6.166666666666667,6.5,2.0,20.0,0.12,28.0,25.333333333333332,16.459166666666665,17.21,18.750833333333333,17.42833333333333,16.25166666666667,13.9,8.0,7.666666666666667,7.166666666666667,8.25,7.416666666666667,7.0,22.8225,15.540833333333333,13.524166666666666,20.1125,11.9225,16.0825,7.0,8.0,8.0,8.0,8.0
224,1.0,0.08333333333333333,8.0,10.0,8.0,8.0,8.0,17.24,17.24,17.24,17.24,13.79,17.24,5.666666666666667,8.583333333333334,9.0,6.083333333333333,8.0,5.916666666666667,5.916666666666667,2.0,20.0,0.13916666666666666,32.0,25.333333333333332,16.459166666666665,17.21,18.750833333333333,17.42833333333333,16.25166666666667,13.9,8.0,7.666666666666667,7.166666666666667,8.25,7.416666666666667,7.0,22.8225,15.540833333333333,13.524166666666666,20.1125,11.9225,16.0825,7.0,8.0,8.0,8.0,8.0
225,1.0,0.0,5.0,9.0,6.0,7.0,7.0,14.71,14.71,14.71,14.71,20.59,20.59,7.5,7.5,8.0,7.0,8.0,6.0,6.5,2.0,20.0,0.05,28.0,26.0,14.905,17.805,17.805,16.784999999999997,17.805,14.905,9.0,8.0,8.0,9.5,8.0,7.5,20.34,16.59,15.68,20.34,13.525,13.525,7.0,8.0,8.0,8.0,8.0
226,1.0,0.16666666666666666,10.0,10.0,10.0,10.0,10.0,25.64,17.95,15.38,20.51,10.26,10.26,9.25,8.166666666666666,8.0,8.25,8.333333333333334,6.666666666666667,8.0,2.0,20.0,0.24750000000000003,23.0,25.333333333333332,16.459166666666665,17.21,18.750833333333333,17.42833333333333,16.25166666666667,13.9,8.0,7.666666666666667,7.166666666666667,8.25,7.416666666666667,7.0,22.8225,15.540833333333333,13.524166666666666,20.1125,11.9225,16.0825,7.0,8.0,8.0,8.0,8.0
227,1.0,0.08333333333333333,7.0,10.0,10.0,8.0,10.0,20.0,16.0,18.0,16.0,16.0,14.0,6.833333333333333,7.416666666666667,7.083333333333333,7.0,7.583333333333333,5.333333333333333,6.5,2.0,20.0,0.305,26.0,25.333333333333332,16.459166666666665,17.21,18.750833333333333,17.42833333333333,16.25166666666667,13.9,8.0,7.666666666666667,7.166666666666667,8.25,7.416666666666667,7.0,22.8225,15.540833333333333,13.524166666666666,20.1125,11.9225,16.0825,7.0,8.0,8.0,8.0,8.0
228,1.0,0.0,5.0,8.0,7.0,4.0,8.0,13.51,18.92,21.62,13.51,13.51,18.92,5.0,6.5,5.5,5.0,7.5,5.5,3.5,2.0,20.0,0.27,24.0,24.0,16.515,18.439999999999998,17.479999999999997,17.46,12.655,17.46,8.5,8.5,8.0,8.0,8.0,8.0,22.195,18.35,14.745000000000001,16.025000000000002,14.98,13.7,7.0,8.0,8.0,8.0,8.0
229,1.0,0.25,8.0,7.0,10.0,5.0,10.0,21.429999999999996,16.67,21.429999999999996,16.67,11.9,11.9,7.583333333333333,7.416666666666667,8.5,7.5,8.5,5.916666666666667,6.833333333333333,2.0,20.0,0.2891666666666667,28.0,25.333333333333332,16.459166666666665,17.21,18.750833333333333,17.42833333333333,16.25166666666667,13.9,8.0,7.666666666666667,7.166666666666667,8.25,7.416666666666667,7.0,22.8225,15.540833333333333,13.524166666666666,20.1125,11.9225,16.0825,7.0,8.0,8.0,8.0,8.0
230,1.0,0.16666666666666666,6.0,6.0,6.0,6.0,6.0,23.81,23.81,23.81,23.81,2.38,2.38,5.666666666666667,7.5,6.833333333333333,6.75,7.333333333333333,5.333333333333333,5.208333333333333,2.0,20.0,-0.01416666666666667,42.0,25.333333333333332,16.459166666666665,17.21,18.750833333333333,17.42833333333333,16.25166666666667,13.9,8.0,7.666666666666667,7.166666666666667,8.25,7.416666666666667,7.0,22.8225,15.540833333333333,13.524166666666666,20.1125,11.9225,16.0825,7.0,8.0,8.0,8.0,8.0
231,1.0,0.5,8.0,8.0,9.0,8.0,3.0,18.6,20.93,23.26,23.26,2.33,11.63,6.5,8.5,8.5,9.0,7.5,7.0,7.5,2.0,20.0,0.375,30.0,26.0,14.905,17.805,17.805,16.784999999999997,17.805,14.905,9.0,8.0,8.0,9.5,8.0,7.5,20.34,16.59,15.68,20.34,13.525,13.525,7.0,8.0,8.0,8.0,8.0
232,1.0,0.0,8.0,8.0,8.0,8.0,6.0,17.78,17.78,17.78,17.78,13.33,15.56,4.75,8.166666666666666,7.833333333333333,5.0,7.166666666666667,5.666666666666667,5.083333333333333,2.0,20.0,0.15166666666666664,31.0,25.333333333333332,16.459166666666665,17.21,18.750833333333333,17.42833333333333,16.25166666666667,13.9,8.0,7.666666666666667,7.166666666666667,8.25,7.416666666666667,7.0,22.8225,15.540833333333333,13.524166666666666,20.1125,11.9225,16.0825,7.0,8.0,8.0,8.0,8.0
