iid,gender,match,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,tmp_att,tmp_sin,tmp_int,tmp_fun,tmp_amb,tmp_sha,tmp2_attr,tmp2_sinc,tmp2_intel,tmp2_fun,tmp2_amb,tmp2_shar,tmp2_like,condtn,round,int_corr,age_o,age,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr4_1,sinc4_1,intel4_1,fun4_1,amb4_1,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1
417,0.0,0.16666666666666666,7.0,8.0,8.0,4.0,8.0,20.0,20.0,20.0,10.0,10.0,20.0,5.166666666666667,8.333333333333334,7.333333333333333,5.833333333333333,6.0,5.5,6.166666666666667,1.0,6.0,0.4766666666666666,29.0,27.166666666666668,29.333333333333332,17.833333333333332,23.333333333333332,14.5,10.0,8.333333333333334,45.0,9.0,8.333333333333334,18.333333333333332,9.333333333333334,10.0,23.333333333333332,13.833333333333334,20.0,13.166666666666666,20.833333333333332,8.833333333333334,7.166666666666667,8.166666666666666,8.833333333333334,7.5,7.833333333333333
418,0.0,0.0,7.0,9.0,8.0,7.0,5.0,15.0,25.0,20.0,15.0,10.0,15.0,7.0,7.0,7.5,7.0,7.5,6.5,7.5,1.0,6.0,0.21499999999999997,25.0,25.5,38.5,13.0,13.5,13.5,13.5,8.0,37.5,12.5,12.5,12.5,12.5,12.5,37.5,12.5,12.5,12.5,12.5,12.5,7.0,8.0,7.5,8.0,8.5
419,0.0,0.16666666666666666,9.0,8.0,9.0,5.0,3.0,5.0,30.0,20.0,10.0,5.0,30.0,6.666666666666667,8.166666666666666,8.0,6.666666666666667,7.333333333333333,7.0,6.333333333333333,1.0,6.0,0.37999999999999995,28.0,27.166666666666668,29.333333333333332,17.833333333333332,23.333333333333332,14.5,10.0,8.333333333333334,45.0,9.0,8.333333333333334,18.333333333333332,9.333333333333334,10.0,23.333333333333332,13.833333333333334,20.0,13.166666666666666,20.833333333333332,8.833333333333334,7.166666666666667,8.166666666666666,8.833333333333334,7.5,7.833333333333333
420,0.0,0.16666666666666666,8.0,9.0,10.0,7.0,7.0,10.0,10.0,40.0,10.0,15.0,15.0,7.5,7.833333333333333,8.333333333333334,7.833333333333333,7.333333333333333,6.5,7.583333333333333,1.0,6.0,0.44333333333333336,22.0,27.166666666666668,29.333333333333332,17.833333333333332,23.333333333333332,14.5,10.0,8.333333333333334,45.0,9.0,8.333333333333334,18.333333333333332,9.333333333333334,10.0,23.333333333333332,13.833333333333334,20.0,13.166666666666666,20.833333333333332,8.833333333333334,7.166666666666667,8.166666666666666,8.833333333333334,7.5,7.833333333333333
421,0.0,0.5,7.0,7.0,6.0,6.0,6.0,20.0,10.0,30.0,20.0,10.0,10.0,8.0,6.0,6.5,7.0,6.0,7.0,7.0,1.0,6.0,0.33499999999999996,25.0,25.5,38.5,13.0,13.5,13.5,13.5,8.0,37.5,12.5,12.5,12.5,12.5,12.5,37.5,12.5,12.5,12.5,12.5,12.5,7.0,8.0,7.5,8.0,8.5
422,1.0,1.0,8.0,10.0,8.0,8.0,8.0,30.0,25.0,20.0,10.0,10.0,5.0,6.666666666666667,8.0,7.666666666666667,7.0,7.666666666666667,8.0,7.333333333333333,1.0,8.0,0.61,26.0,26.333333333333332,11.666666666666666,20.0,26.666666666666668,10.0,10.0,21.666666666666668,33.333333333333336,8.333333333333334,10.0,18.333333333333332,15.0,15.0,36.666666666666664,8.333333333333334,10.0,18.333333333333332,8.333333333333334,18.333333333333332,7.666666666666667,8.0,9.0,5.333333333333333,8.333333333333334
423,1.0,0.0,7.0,9.0,9.0,8.0,9.0,30.0,20.0,30.0,10.0,5.0,5.0,5.666666666666667,7.666666666666667,7.0,5.0,7.333333333333333,3.3333333333333335,5.0,1.0,8.0,0.47333333333333333,30.0,26.333333333333332,11.666666666666666,20.0,26.666666666666668,10.0,10.0,21.666666666666668,33.333333333333336,8.333333333333334,10.0,18.333333333333332,15.0,15.0,36.666666666666664,8.333333333333334,10.0,18.333333333333332,8.333333333333334,18.333333333333332,7.666666666666667,8.0,9.0,5.333333333333333,8.333333333333334
424,1.0,0.0,7.0,7.0,7.0,7.0,7.0,17.0,16.0,17.0,17.0,17.0,16.0,5.5,8.0,7.0,5.5,5.5,5.5,5.5,1.0,8.0,0.020000000000000004,24.0,25.0,17.5,17.5,25.0,17.5,10.0,12.5,25.0,12.5,25.0,12.5,12.5,12.5,27.5,12.5,17.5,20.0,10.0,12.5,7.0,8.0,7.0,6.5,5.5
425,1.0,0.0,6.0,9.0,9.0,6.0,9.0,16.0,25.0,20.0,12.0,12.0,15.0,3.5,6.333333333333333,7.5,3.6666666666666665,8.0,4.333333333333333,5.0,1.0,8.0,0.19666666666666666,28.0,26.333333333333332,11.666666666666666,20.0,26.666666666666668,10.0,10.0,21.666666666666668,33.333333333333336,8.333333333333334,10.0,18.333333333333332,15.0,15.0,36.666666666666664,8.333333333333334,10.0,18.333333333333332,8.333333333333334,18.333333333333332,7.666666666666667,8.0,9.0,5.333333333333333,8.333333333333334
426,1.0,0.0,8.0,8.0,10.0,8.0,9.0,25.0,7.0,35.0,20.0,8.0,5.0,3.3333333333333335,4.333333333333333,6.666666666666667,4.333333333333333,9.0,4.0,4.0,1.0,8.0,0.4466666666666666,24.0,26.333333333333332,11.666666666666666,20.0,26.666666666666668,10.0,10.0,21.666666666666668,33.333333333333336,8.333333333333334,10.0,18.333333333333332,15.0,15.0,36.666666666666664,8.333333333333334,10.0,18.333333333333332,8.333333333333334,18.333333333333332,7.666666666666667,8.0,9.0,5.333333333333333,8.333333333333334
427,1.0,0.0,7.0,10.0,7.0,8.0,9.0,20.0,20.0,20.0,20.0,20.0,20.0,6.333333333333333,8.0,7.333333333333333,5.0,6.333333333333333,5.333333333333333,5.0,1.0,8.0,0.41333333333333333,28.0,26.333333333333332,11.666666666666666,20.0,26.666666666666668,10.0,10.0,21.666666666666668,33.333333333333336,8.333333333333334,10.0,18.333333333333332,15.0,15.0,36.666666666666664,8.333333333333334,10.0,18.333333333333332,8.333333333333334,18.333333333333332,7.666666666666667,8.0,9.0,5.333333333333333,8.333333333333334
428,1.0,0.5,8.0,8.0,9.0,7.0,9.0,60.0,10.0,10.0,10.0,10.0,0.0,6.5,8.0,9.0,7.5,9.0,7.5,8.0,1.0,8.0,0.53,27.0,25.0,17.5,17.5,25.0,17.5,10.0,12.5,25.0,12.5,25.0,12.5,12.5,12.5,27.5,12.5,17.5,20.0,10.0,12.5,7.0,8.0,7.0,6.5,5.5
429,1.0,0.0,8.0,8.0,9.0,9.0,8.0,55.0,10.0,15.0,15.0,5.0,0.0,6.333333333333333,6.666666666666667,6.666666666666667,4.333333333333333,8.0,3.0,5.333333333333333,1.0,8.0,0.45999999999999996,27.0,26.333333333333332,11.666666666666666,20.0,26.666666666666668,10.0,10.0,21.666666666666668,33.333333333333336,8.333333333333334,10.0,18.333333333333332,15.0,15.0,36.666666666666664,8.333333333333334,10.0,18.333333333333332,8.333333333333334,18.333333333333332,7.666666666666667,8.0,9.0,5.333333333333333,8.333333333333334
430,0.0,0.0,5.0,8.0,5.0,8.0,8.0,10.0,25.0,15.0,20.0,15.0,15.0,5.5,6.0,6.0,5.25,5.0,4.75,5.5,2.0,11.0,0.2175,22.0,28.0,25.0,32.5,21.25,12.5,1.25,7.5,31.25,16.25,17.5,18.75,5.0,11.25,23.75,20.0,15.0,20.0,10.0,11.25,5.25,6.0,6.75,4.75,6.75
431,0.0,0.0,7.0,10.0,9.0,7.0,10.0,15.0,15.0,25.0,15.0,15.0,15.0,5.5,6.25,5.25,5.25,5.0,5.5,5.75,2.0,11.0,0.0225,27.0,28.0,25.0,32.5,21.25,12.5,1.25,7.5,31.25,16.25,17.5,18.75,5.0,11.25,23.75,20.0,15.0,20.0,10.0,11.25,5.25,6.0,6.75,4.75,6.75
